,DATE,BASEL_pleasant_weather,BELGRADE_pleasant_weather,BUDAPEST_pleasant_weather,DEBILT_pleasant_weather,DUSSELDORF_pleasant_weather,HEATHROW_pleasant_weather,KASSEL_pleasant_weather,LJUBLJANA_pleasant_weather,MAASTRICHT_pleasant_weather,MADRID_pleasant_weather,MUNCHENB_pleasant_weather,OSLO_pleasant_weather,SONNBLICK_pleasant_weather,STOCKHOLM_pleasant_weather,VALENTIA_pleasant_weather
9973,19870422,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9974,19870423,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
9975,19870424,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1
9976,19870425,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1
9977,19870426,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
9978,19870427,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0
9979,19870428,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
9980,19870429,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
9981,19870430,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0
9982,19870501,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
9983,19870502,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9984,19870503,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9985,19870504,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9986,19870505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9987,19870506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9988,19870507,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
9989,19870508,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
9990,19870509,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0
9991,19870510,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9992,19870511,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9993,19870512,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
9994,19870513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9995,19870514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9996,19870515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9997,19870516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9998,19870517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,19870518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000,19870519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10001,19870520,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10002,19870521,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10003,19870522,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10004,19870523,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10005,19870524,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0
10006,19870525,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
10007,19870526,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
10008,19870527,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10009,19870528,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10010,19870529,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
10011,19870530,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10012,19870531,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
10013,19870601,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
10014,19870602,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10015,19870603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10016,19870604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10017,19870605,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
10018,19870606,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
10019,19870607,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
10020,19870608,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10021,19870609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10022,19870610,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
10023,19870611,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
10024,19870612,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
10025,19870613,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
10026,19870614,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
10027,19870615,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10028,19870616,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10029,19870617,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10030,19870618,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10031,19870619,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10032,19870620,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10033,19870621,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10034,19870622,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
10035,19870623,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
10036,19870624,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10037,19870625,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10038,19870626,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
10039,19870627,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10040,19870628,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1
10041,19870629,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
10042,19870630,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0
10043,19870701,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0
10044,19870702,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
10045,19870703,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0
10046,19870704,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
10047,19870705,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10048,19870706,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
10049,19870707,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0
10050,19870708,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
10051,19870709,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0
10052,19870710,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
10053,19870711,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
10054,19870712,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
10055,19870713,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
10056,19870714,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0
10057,19870715,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0
10058,19870716,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0
10059,19870717,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
10060,19870718,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0
10061,19870719,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1
10062,19870720,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1
10063,19870721,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1
10064,19870722,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1
10065,19870723,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
10066,19870724,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
10067,19870725,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10068,19870726,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10069,19870727,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10070,19870728,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10071,19870729,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0
10072,19870730,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10073,19870731,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10074,19870801,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10075,19870802,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10076,19870803,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
10077,19870804,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
10078,19870805,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10079,19870806,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
10080,19870807,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
10081,19870808,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
10082,19870809,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10083,19870810,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10084,19870811,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1
10085,19870812,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
10086,19870813,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1
10087,19870814,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1
10088,19870815,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0
10089,19870816,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0
10090,19870817,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1
10091,19870818,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
10092,19870819,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0
10093,19870820,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
10094,19870821,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
10095,19870822,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0
10096,19870823,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1
10097,19870824,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
10098,19870825,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10099,19870826,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
10100,19870827,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
10101,19870828,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
10102,19870829,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0
10103,19870830,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
10104,19870831,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
10105,19870901,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1
10106,19870902,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
10107,19870903,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0
10108,19870904,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
10109,19870905,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
10110,19870906,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10111,19870907,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
10112,19870908,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
10113,19870909,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0
10114,19870910,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0
10115,19870911,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0
10116,19870912,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0
10117,19870913,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
10118,19870914,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
10119,19870915,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0
10120,19870916,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0
10121,19870917,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
10122,19870918,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
10123,19870919,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0
10124,19870920,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10125,19870921,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
10126,19870922,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
10127,19870923,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
10128,19870924,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10129,19870925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10130,19870926,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10131,19870927,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10132,19870928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10133,19870929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10134,19870930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10135,19871001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10136,19871002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10137,19871003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10138,19871004,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
10139,19871005,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10140,19871006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10141,19871007,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10142,19871008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10143,19871009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10144,19871010,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
10145,19871011,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10146,19871012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10147,19871013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10148,19871014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,19871015,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10150,19871016,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
10151,19871017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,19871018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10153,19871019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154,19871020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,19871021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10156,19871022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10157,19871023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,19871024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10159,19871025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10160,19871026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10161,19871027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10162,19871028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10163,19871029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164,19871030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10165,19871031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10166,19871101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10167,19871102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10168,19871103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,19871104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170,19871105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,19871106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172,19871107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10173,19871108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10174,19871109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175,19871110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10176,19871111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10177,19871112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10178,19871113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10179,19871114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,19871115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10181,19871116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,19871117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,19871118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10184,19871119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10185,19871120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10186,19871121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10187,19871122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10188,19871123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10189,19871124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10190,19871125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10191,19871126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,19871127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10193,19871128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10194,19871129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10195,19871130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10196,19871201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,19871202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10198,19871203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,19871204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,19871205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,19871206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,19871207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,19871208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,19871209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,19871210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10206,19871211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10207,19871212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10208,19871213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10209,19871214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10210,19871215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10211,19871216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10212,19871217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10213,19871218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10214,19871219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10215,19871220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10216,19871221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10217,19871222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10218,19871223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10219,19871224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220,19871225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10221,19871226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222,19871227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10223,19871228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10224,19871229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10225,19871230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,19871231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,19880101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,19880102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,19880103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,19880104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,19880105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,19880106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10233,19880107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,19880108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235,19880109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10236,19880110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,19880111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10238,19880112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10239,19880113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,19880114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10241,19880115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,19880116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10243,19880117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10244,19880118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10245,19880119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10246,19880120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10247,19880121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,19880122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10249,19880123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10250,19880124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10251,19880125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10252,19880126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10253,19880127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10254,19880128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10255,19880129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10256,19880130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10257,19880131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10258,19880201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10259,19880202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260,19880203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10261,19880204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10262,19880205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10263,19880206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10264,19880207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10265,19880208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10266,19880209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10267,19880210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10268,19880211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10269,19880212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270,19880213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10271,19880214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10272,19880215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10273,19880216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10274,19880217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10275,19880218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10276,19880219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10277,19880220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10278,19880221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10279,19880222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10280,19880223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10281,19880224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10282,19880225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10283,19880226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10284,19880227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10285,19880228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10286,19880229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10287,19880301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10288,19880302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10289,19880303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10290,19880304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10291,19880305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10292,19880306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10293,19880307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10294,19880308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10295,19880309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10296,19880310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10297,19880311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10298,19880312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10299,19880313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10300,19880314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10301,19880315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10302,19880316,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10303,19880317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10304,19880318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10305,19880319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10306,19880320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10307,19880321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10308,19880322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10309,19880323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10310,19880324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10311,19880325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10312,19880326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10313,19880327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10314,19880328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10315,19880329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10316,19880330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317,19880331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10318,19880401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10319,19880402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320,19880403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10321,19880404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10322,19880405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10323,19880406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10324,19880407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10325,19880408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10326,19880409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10327,19880410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10328,19880411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10329,19880412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10330,19880413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10331,19880414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10332,19880415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10333,19880416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10334,19880417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10335,19880418,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
10336,19880419,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
10337,19880420,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
10338,19880421,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
10339,19880422,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10340,19880423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10341,19880424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10342,19880425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10343,19880426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10344,19880427,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
